,output_price
120,1.0000005733050235
121,1.000000552191695
122,1.0000005545417534
123,1.000000492425987
124,1.000000474829067
125,1.0000004783117706
126,1.000000470087732
127,1.0000004776076228
128,1.0000004591221556
129,1.000000472570955
130,1.0000004782677308
131,1.0000004728958292
132,1.000000473806192
133,1.0000004782798668
134,1.0000004796194875
135,1.0000004707387562
136,1.0000004744131712
137,1.0000004823012065
138,1.0000004726522325
139,1.0000004826243054
140,1.0000004769885538
141,1.0000004812536079
142,1.0000004859174434
143,1.000000483821
144,1.0000004821605273
145,1.0000004837531393
146,1.0000004823910722
147,1.0000004739531847
148,1.0000004782722027
149,1.0000004820020454
150,1.0000004755792196
151,1.0000004833413227
152,1.0000004811955536
153,1.0000004825707538
154,1.0000004794028265
155,1.000000475879752
156,1.0000004843142118
157,1.0000004893505088
158,1.0000004857727485
159,1.0000004828762943
160,1.0000004897433867
161,1.0000004893248091
162,1.0000004826422695
163,1.0000004884181628
164,1.0000004846403947
165,1.0000004922057701
166,1.0000004872673658
167,1.0000004908668734
168,1.0000004896709596
169,1.0000004911057603
170,1.000000492533433
171,1.0000004943128415
172,1.0000004971075762
173,1.0000004814788965
174,1.000000495121358
175,1.0000004905291329
176,1.0000004914203604
177,1.0000004886470595
178,1.0000004967670608
179,1.000000488590011
180,1.0000004970566903
181,1.000000484948581
182,1.0000004885188956
183,1.0000004921538679
184,1.0000004942728002
185,1.000000490560056
186,1.0000004792881712
187,1.000000475902423
188,1.0000004524935877
189,1.0000004611814386
190,1.0000004620045913
191,1.0000004458149716
192,1.0000004355453667
193,1.000000423575949
194,1.0000004271490248
195,1.0000004218297904
196,1.0000004142309464
197,1.0000004237588005
198,1.0000004218332275
199,1.0000004193166623
200,1.0000004253738317
201,1.0000004172010297
202,1.0000004209719415
203,1.0000004234774942
204,1.000000416656664
205,1.0000004232173967
206,1.0000004220846723
207,1.0000004184612714
208,1.0000004191590917
209,1.0000004225435415
210,1.0000004236085256
211,1.0000004182631868
212,1.0000004237199833
213,1.0000004241234564
214,1.0000004215516387
215,1.0000004192447174
216,1.0000004232397284
217,1.0000004238857008
218,1.0000004273954568
219,1.0000004197123895
220,1.0000004192551304
221,1.000000417920785
222,1.000000424219127
223,1.0000004260081867
224,1.000000426724933
225,1.0000004231735193
226,1.0000004228905592
227,1.0000004016945208
228,1.000000412533723
229,1.0000004076889424
230,1.000000409599144
231,1.0000004027014502
232,1.0000004053126654
233,1.0000004098616604
234,1.000000405631346
235,1.000000373459972
236,1.000000380391855
237,1.0000003737223455
238,1.0000003791626286
239,1.0000003807287772
240,1.000000382578203
241,1.0000003740368244
242,1.000000379340571
243,1.0000003775255968
244,1.0000003812358735
245,1.000000382328413
246,1.0000003845787635
247,1.0000003689758787
248,1.0000003784027063
249,1.0000003784616243
250,1.000000370272491
251,1.0000003794337395
252,1.0000003732140164
253,1.0000003700926752
254,1.0000003796442722
255,1.0000003699969087
256,1.0000003663196053
257,1.0000003690517174
258,1.0000003752332671
259,1.0000003736406116
260,1.0000003731164784
261,1.0000003689763437
262,1.0000003779646964
263,1.000000373863365
264,1.0000003810729379
265,1.000000373109986
266,1.00000036723123
267,1.0000003617094397
268,1.000000369463474
269,1.0000003609621753
270,1.0000003447393528
271,1.000000347477584
272,1.0000003371529596
273,1.000000330730187
274,1.0000003259632404
275,1.000000319260167
276,1.000000316102959
277,1.00000031381965
278,1.0000003060259546
279,1.0000002987721996
280,1.0000002944963218
281,1.0000002862987956
282,1.0000002742493574
283,1.0000002817005857
284,1.0000002646092006
285,1.000000273251122
286,1.000000272018794
287,1.0000002725179093
288,1.0000002718309566
289,1.0000002726206771
290,1.000000273141691
291,1.000000272461853
292,1.000000273260957
293,1.0000002725146422
294,1.0000002725332433
295,1.0000002721187757
296,1.0000002767587566
297,1.0000002720190484
298,1.0000002705905242
299,1.0000002716393523
300,1.0000002726987907
301,1.0000002681855105
302,1.0000002736960505
303,1.0000002725994952
304,1.0000002718275205
305,1.000000271113554
306,1.0000002707470328
307,1.0000002681921847
308,1.0000002689102863
309,1.0000002666810317
310,1.0000002693988552
311,1.000000269144041
312,1.0000002678988433
313,1.0000002685807898
314,1.0000002690920102
315,1.000000273626603
316,1.0000002699097768
317,1.0000002717178187
318,1.0000002748592633
319,1.0000002746537955
320,1.0000002743298946
321,1.0000002706222761
322,1.0000002732121767
323,1.0000002713760228
324,1.0000002681487503
325,1.0000002717733072
326,1.000000274160737
327,1.0000002737427502
328,1.0000002744395753
329,1.000000271118576
330,1.0000002721907264
331,1.0000002716518717
332,1.0000002725826245
333,1.0000002733421278
334,1.0000002720364942
335,1.0000002739576244
336,1.000000265233179
337,1.000000272727448
338,1.0000002698639943
339,1.000000274860517
340,1.000000270942202
341,1.0000002691224152
342,1.0000002745058585
343,1.000000278324558
344,1.000000271640155
345,1.0000002730083044
346,1.0000002741102676
347,1.0000002772966796
348,1.0000002755003619
349,1.0000002757622757
350,1.0000002788739233
351,1.0000002792960652
352,1.0000002752842065
353,1.0000002703805035
354,1.0000002717508962
355,1.000000275111727
356,1.00000026784124
357,1.0000002682135545
358,1.0000002624415711
359,1.0000002629668052
360,1.0000002590661818
361,1.0000002584516365
362,1.0000002505464356
363,1.0000002561736638
364,1.000000252045873
365,1.0000002499073237
366,1.0000002527749445
367,1.000000255080246
368,1.0000002510913673
369,1.0000002547393099
370,1.0000002524100478
371,1.0000002557208298
372,1.0000002523263696
373,1.0000002527713066
374,1.0000002571937083
375,1.0000002512270103
376,1.000000256588799
377,1.000000252193005
378,1.0000002493642226
379,1.0000002516461555
380,1.0000002541143311
381,1.0000002535759303
382,1.0000002529185876
383,1.0000002554437077
384,1.0000002497083502
385,1.0000002595720208
386,1.000000253650465
387,1.000000249159982
388,1.0000002578919052
389,1.0000002518654383
390,1.0000002576572586
391,1.0000002541773914
392,1.0000002567338544
393,1.0000002534986352
394,1.0000002580189582
395,1.0000002601995324
396,1.0000002558840484
397,1.0000002543401072
398,1.0000002592807868
399,1.0000002583016643
400,1.000000256781566
401,1.0000002509200394
402,1.0000002564016373
403,1.0000002537814132
404,1.0000002565639918
405,1.0000002588830423
406,1.0000002595718844
407,1.0000002579823726
408,1.0000002605211296
409,1.0000002591553252
410,1.0000002565607387
411,1.0000002586691503
412,1.0000002577356422
413,1.0000002609959866
414,1.0000002534063681
415,1.000000255535861
416,1.0000002585285281
417,1.0000002493175766
418,1.0000002482129862
419,1.0000002548555509
420,1.0000002549857145
421,1.0000002549446942
422,1.0000002557177026
423,1.0000002540846038
424,1.0000002560784413
425,1.0000002546714175
426,1.0000002494085751
427,1.0000002454912764
428,1.0000002307280822
429,1.0000002298030701
430,1.0000002227926779
431,1.000000212987436
432,1.000000200963344
433,1.0000002018897567
434,1.0000002001561539
435,1.000000200123502
436,1.0000001885862764
437,1.0000001925517834
438,1.0000001901211673
439,1.000000188582083
440,1.0000001818986075
441,1.000000183121006
442,1.000000182748845
443,1.0000001762179904
444,1.0000001735395745
445,1.0000001717105758
446,1.000000174138428
447,1.0000001719874154
448,1.0000001756900738
449,1.0000001737212532
450,1.0000001698688294
451,1.0000001742571247
452,1.0000001749190874
453,1.000000173967993
454,1.0000001695867968
455,1.0000001713169455
456,1.0000001730112256
457,1.0000001738177835
458,1.0000001730439667
459,1.0000001750455934
460,1.0000001707436361
461,1.0000001728674208
462,1.000000174554563
463,1.0000001713334623
464,1.000000171761754
465,1.0000001725809045
466,1.0000001726504568
467,1.0000001746619378
468,1.0000001741985804
469,1.0000001698321659
470,1.0000001755449046
471,1.000000170392965
472,1.0000001742168845
473,1.0000001766441131
474,1.0000001730481825
475,1.000000172527186
476,1.0000001705460237
477,1.0000001699296324
478,1.0000001716219404
479,1.0000001715912974
480,1.0000001747337057
481,1.0000001735030772
482,1.000000173697378
483,1.0000001722690899
484,1.00000017303742
485,1.0000001719286207
486,1.0000001711898625
487,1.000000170451928
488,1.0000001711965378
489,1.0000001714278102
490,1.0000001740076205
491,1.000000170774764
492,1.000000173340627
493,1.00000017384988
494,1.0000001737889903
495,1.0000001716443785
496,1.0000001719556517
497,1.0000001717700793
498,1.000000168803285
499,1.0000001706500705
500,1.0000001704694743
501,1.0000001727853969
502,1.0000001725547993
503,1.0000001718422942
504,1.0000001723259866
505,1.0000001731878096
506,1.0000001717640166
507,1.000000172489782
508,1.0000001750238123
509,1.000000174499539
510,1.0000001716356806
511,1.0000001679640382
512,1.0000001736373034
513,1.0000001696104452
514,1.0000001675227637
515,1.0000001669203498
516,1.0000001672442613
517,1.0000001678168482
518,1.0000001673175138
519,1.000000165198106
520,1.0000001652905508
521,1.000000165601901
522,1.000000166393245
523,1.0000001682157509
524,1.000000166694866
525,1.0000001639231135
526,1.0000001638976366
527,1.0000001652509567
528,1.0000001668897829
529,1.0000001628450026
530,1.0000001654641102
531,1.00000016528667
532,1.0000001632191182
533,1.00000016581399
534,1.0000001654582806
535,1.0000001640550285
536,1.0000001638791527
537,1.0000001614073417
538,1.000000165288838
539,1.0000001644370666
540,1.0000001638727316
541,1.000000159978421
542,1.0000001646814556
543,1.0000001644078975
544,1.0000001630738815
545,1.000000167069903
546,1.0000001637550042
547,1.0000001644208352
548,1.0000001655042046
549,1.0000001652827524
550,1.0000001668112246
551,1.0000001659932038
552,1.0000001654634945
553,1.0000001660684414
554,1.0000001641469625
555,1.0000001644326872
556,1.0000001640586433
557,1.0000001650409234
558,1.0000001643792336
559,1.0000001647469345
560,1.0000001652941757
561,1.0000001653406827
562,1.000000164454115
563,1.000000164596749
564,1.0000001653827402
565,1.0000001645532863
566,1.0000001659506141
567,1.0000001675966599
568,1.0000001659831848
569,1.0000001649094772
570,1.0000001660496745
571,1.0000001642442091
572,1.0000001653936585
573,1.0000001654285773
574,1.0000001656740125
575,1.0000001670428587
576,1.000000165447068
577,1.0000001683398758
578,1.0000001650422392
579,1.0000001644149934
580,1.0000001635985158
581,1.000000166524097
582,1.0000001666790024
583,1.0000001630833932
584,1.000000167106468
585,1.0000001659438453
586,1.0000001593353691
587,1.0000001606943794
588,1.0000001618711136
589,1.0000001570377168
590,1.0000001584138791
591,1.0000001531804947
592,1.0000001542761445
593,1.0000001543598094
594,1.0000001511459389
595,1.0000001522677175
596,1.0000001509533851
597,1.0000001505451204
598,1.0000001516559531
599,1.0000001490629262
600,1.0000001480834528
601,1.0000001473575832
602,1.000000144859625
603,1.000000143852894
604,1.0000001431633676
605,1.0000001421879277
606,1.00000014393026
607,1.000000142882163
608,1.000000141852414
609,1.000000142174183
610,1.000000141955679
611,1.0000001394068743
612,1.0000001424881713
613,1.0000001389559705
614,1.0000001420911007
615,1.0000001413354562
616,1.000000140034496
617,1.0000001382568933
618,1.0000001400520153
619,1.0000001423789886
620,1.0000001401918412
621,1.000000139748288
622,1.0000001405209586
623,1.0000001413831465
624,1.0000001428952332
625,1.000000140724029
626,1.0000001400502851
627,1.0000001392460958
628,1.0000001404076275
629,1.0000001421069027
630,1.0000001418350004
631,1.0000001420027602
632,1.0000001395717117
633,1.0000001396105695
634,1.000000140194423
635,1.0000001406822614
636,1.000000141685123
637,1.0000001411772939
638,1.0000001419682676
639,1.0000001395283324
640,1.0000001416974416
641,1.0000001409684731
642,1.0000001410740949
643,1.000000141154528
644,1.0000001429918493
645,1.000000143489268
646,1.0000001400915552
647,1.0000001411548878
648,1.0000001419818245
649,1.0000001415445412
650,1.000000140723355
651,1.0000001397212874
652,1.0000001392838254
653,1.0000001402214758
654,1.0000001437493116
655,1.0000001415297535
656,1.0000001414687174
657,1.0000001429045062
658,1.0000001410722208
659,1.0000001400460234
660,1.0000001405609253
661,1.0000001402661967
662,1.0000001421587243
663,1.0000001417672901
664,1.0000001403718133
665,1.0000001434062464
666,1.0000001410539483
667,1.0000001429685121
668,1.000000142473438
669,1.0000001416361282
670,1.0000001411930959
671,1.0000001419874063
672,1.0000001429013843
673,1.0000001430812269
674,1.0000001392059783
675,1.0000001406581152
676,1.0000001409123702
677,1.0000001425429996
678,1.000000141839771
679,1.0000001405093863
680,1.000000139681498
681,1.000000143041116
682,1.0000001396184364
683,1.0000001395161393
684,1.0000001411376682
685,1.0000001383600148
686,1.000000140504115
687,1.0000001417075468
688,1.0000001417649902
689,1.00000014130703
690,1.0000001386881818
691,1.000000140571265
692,1.0000001399928011
693,1.0000001418555955
694,1.00000014034627
695,1.00000013980553
696,1.0000001433355896
697,1.0000001422780216
698,1.0000001410884083
699,1.000000142312963
700,1.0000001412341133
701,1.0000001390340252
702,1.0000001389561926
703,1.0000001424781695
704,1.0000001390157476
705,1.000000142653197
706,1.0000001408543373
707,1.0000001419588644
708,1.0000001411510597
709,1.0000001435898733
710,1.0000001397915117
711,1.0000001415139348
712,1.0000001391769435
713,1.0000001430681598
714,1.0000001425646081
715,1.0000001413660577
716,1.0000001430924927
717,1.000000139973569
718,1.000000140059926
719,1.0000001425926721
720,1.0000001407613217
721,1.0000001407663763
722,1.0000001416987665
723,1.000000142787895
724,1.0000001435507568
725,1.000000140695086
726,1.0000001420432918
727,1.0000001417318647
728,1.0000001405152035
729,1.0000001426343967
730,1.0000001412341677
731,1.0000001429878704
732,1.0000001406058774
733,1.000000139649231
734,1.0000001417520303
735,1.0000001372287077
736,1.0000001381390202
737,1.000000138190534
738,1.0000001388194983
739,1.0000001364516113
740,1.0000001401111394
741,1.000000138991261
742,1.000000138293922
743,1.0000001389938868
744,1.000000138789278
745,1.0000001394234306
746,1.0000001369430274
747,1.0000001359922985
748,1.0000001356286308
749,1.0000001326609802
750,1.0000001357627186
751,1.000000128823906
752,1.0000001302286303
753,1.0000001283296045
754,1.000000126185819
755,1.000000123435278
756,1.0000001240356238
757,1.000000124383952
758,1.0000001237960838
759,1.0000001230940327
760,1.0000001218741636
761,1.0000001205278986
762,1.0000001173147008
763,1.0000001169015256
764,1.0000001145953223
765,1.0000001147857236
766,1.0000001153072813
767,1.0000001161850474
768,1.0000001143221964
769,1.000000116439556
770,1.0000001133012104
771,1.0000001136441956
772,1.0000001142177424
773,1.0000001148308808
774,1.0000001134920125
775,1.0000001137571002
776,1.0000001142129094
777,1.0000001148647717
778,1.000000115621057
779,1.000000115335058
780,1.0000001137050811
781,1.0000001140311359
782,1.000000114853466
783,1.0000001171317225
784,1.0000001135943613
785,1.0000001157692198
786,1.0000001141864046
787,1.000000115228053
788,1.0000001161109524
789,1.0000001146923319
790,1.0000001146183144
791,1.0000001141289323
792,1.0000001156557596
793,1.0000001158798157
794,1.0000001178539721
795,1.0000001139358112
796,1.0000001146692883
797,1.000000116681407
798,1.000000114702461
799,1.0000001163404837
800,1.000000115783989
801,1.0000001140771997
802,1.0000001149476683
803,1.0000001148733795
804,1.0000001135768168
805,1.0000001163602905
806,1.0000001171880084
807,1.0000001162662164
808,1.000000116396883
809,1.0000001157442486
810,1.0000001148592166
811,1.0000001157858325
812,1.0000001152857703
813,1.0000001155445242
814,1.000000115513054
815,1.0000001147744915
816,1.0000001164564023
817,1.0000001154159144
818,1.000000113350088
819,1.0000001161258272
820,1.0000001165252423
821,1.000000114578487
822,1.0000001139857204
823,1.000000115701739
824,1.0000001169438464
825,1.0000001159482657
826,1.000000114187043
827,1.000000115389
828,1.0000001147707462
829,1.0000001133689373
830,1.0000001155911187
831,1.0000001140823762
832,1.0000001149432671
833,1.0000001132407372
834,1.0000001136187682
835,1.000000111894126
836,1.0000001131402538
837,1.0000001128309817
838,1.0000001130687872
839,1.00000011156785
840,1.0000001100917904
841,1.0000001117948496
842,1.000000113775789
843,1.0000001139468133
844,1.0000001120647437
845,1.0000001118630975
846,1.0000001128303277
847,1.0000001131833818
848,1.0000001111987982
849,1.0000001122198643
850,1.0000001128123477
851,1.0000001134849208
852,1.0000001119919926
853,1.00000011147997
854,1.0000001150183275
855,1.0000001119410589
856,1.0000001138644985
857,1.000000113711804
858,1.0000001137735675
859,1.00000011384137
860,1.0000001112936026
861,1.0000001136365109
862,1.0000001137577152
863,1.000000112781656
864,1.0000001135821153
865,1.0000001137773908
866,1.000000114321278
867,1.0000001121472855
868,1.0000001140403203
869,1.0000001124455138
870,1.0000001133867105
871,1.000000113914089
872,1.0000001136826189
873,1.0000001134772647
874,1.0000001125582418
875,1.0000001123267113
876,1.0000001128560356
877,1.0000001129192828
878,1.000000112903155
879,1.0000001129752152
880,1.0000001092126707
881,1.0000001110942394
882,1.000000111476805
883,1.0000001120150726
884,1.0000001131030887
885,1.0000001123191655
886,1.0000001120066406
887,1.0000001119097477
888,1.000000110154517
889,1.000000110578948
890,1.000000110040297
891,1.0000001106556273
892,1.0000001103504998
893,1.0000001112228638
894,1.0000001110220036
895,1.0000001114204375
896,1.0000001115127453
897,1.0000001111282188
898,1.000000110360243
899,1.0000001122256963
900,1.0000001102661205
901,1.0000001106420566
902,1.0000001117640156
903,1.0000001116234503
904,1.0000001119618447
905,1.0000001128049103
906,1.0000001109507979
907,1.00000011305015
908,1.000000109466638
909,1.000000110476889
910,1.0000001089399597
911,1.0000001097704065
912,1.0000001071412112
913,1.0000001058694414
914,1.0000001061242774
915,1.000000104870524
916,1.0000001030960193
917,1.00000010443665
918,1.0000001030471934
919,1.0000001021112084
920,1.0000001027515213
921,1.000000101721536
922,1.0000000996811158
923,1.0000000999551864
924,1.0000000982878923
925,1.000000100037404
926,1.000000099668049
927,1.0000000989420608
928,1.0000000973432706
929,1.0000001006294568
930,1.000000100939062
931,1.000000099686928
932,1.0000001008789023
933,1.000000099976158
934,1.0000000997865124
935,1.0000000987871724
936,1.0000001003335541
937,1.0000000990161297
938,1.0000000999623697
939,1.0000001006589572
940,1.000000099751029
941,1.0000000992561318
942,1.0000000988872066
943,1.0000000996260674
944,1.0000000992100035
945,1.0000000989502313
946,1.0000001000402297
947,1.0000000999923597
948,1.0000001004499772
949,1.000000100940652
950,1.000000100585526
951,1.000000098831843
952,1.0000000998453653
953,1.0000001013184292
954,1.0000000994521117
955,1.000000100191266
956,1.000000100252373
957,1.0000001005275276
958,1.000000100112928
959,1.0000001004525496
960,1.0000001003790733
961,1.0000000999603034
962,1.000000100679927
963,1.000000100390853
964,1.0000001002311816
965,1.0000001016459013
966,1.0000000994121376
967,1.0000000985933233
968,1.0000000997050527
969,1.0000000986105064
970,1.0000000996878045
971,1.0000000985576152
972,1.0000001006425863
973,1.0000001014849509
974,1.0000001015072766
975,1.0000001000690615
976,1.0000000996657954
977,1.0000001000776715
978,1.0000000975580225
979,1.0000000993109082
980,1.0000000987786821
981,1.000000099827451
982,1.000000098151507
983,1.0000000995701528
984,1.0000000991651397
985,1.000000099007537
986,1.0000000959539346
987,1.0000000979865293
988,1.0000000999958567
989,1.0000000997249023
990,1.0000000995631437
991,1.0000000996713003
992,1.0000000992649254
993,1.0000001001849659
994,1.0000000996860847
995,1.000000100179015
996,1.000000098211616
997,1.0000000987925912
998,1.000000097535007
999,1.0000000973766625
1000,1.0000000948509833
1001,1.0000000967507146
1002,1.0000000972244216
1003,1.000000094683932
1004,1.000000096379783
1005,1.0000000954716235
1006,1.0000000961589772
1007,1.0000000949573236
1008,1.0000000947720116
1009,1.0000000926410824
1010,1.0000000944522365
1011,1.000000093096763
1012,1.0000000963409124
1013,1.000000092159896
1014,1.000000094705077
1015,1.0000000947690741
1016,1.000000094366997
1017,1.0000000921255894
1018,1.0000000935703541
1019,1.0000000943534788
1020,1.000000094645388
1021,1.0000000949122803
1022,1.0000000943505147
1023,1.0000000940014837
1024,1.000000094308619
1025,1.0000000934585784
1026,1.000000094398555
1027,1.0000000936605036
1028,1.000000094649632
1029,1.0000000932462538
1030,1.0000000942602658
1031,1.0000000940653255
1032,1.00000009416021
1033,1.0000000933291784
1034,1.0000000934919973
1035,1.0000000938794427
1036,1.0000000958082818
1037,1.0000000952358776
1038,1.000000092830989
1039,1.0000000949216972
1040,1.0000000926110306
1041,1.0000000935340483
1042,1.0000000942306235
1043,1.0000000921952197
1044,1.0000000943882346
1045,1.0000000936548734
1046,1.000000094970251
1047,1.0000000956800934
1048,1.0000000956308086
1049,1.000000094250676
1050,1.0000000931149127
1051,1.0000000922288077
1052,1.0000000935690214
1053,1.0000000945436958
1054,1.0000000945705196
1055,1.0000000947834904
1056,1.0000000946213699
1057,1.0000000939990057
1058,1.0000000937571596
1059,1.0000000951108599
1060,1.000000094781389
1061,1.0000000953860613
1062,1.0000000958436184
1063,1.0000000954838082
1064,1.0000000961078785
1065,1.0000000940713487
1066,1.000000094239643
1067,1.0000000927536203
1068,1.0000000940265497
1069,1.000000092383423
1070,1.000000090150682
1071,1.0000000912062048
1072,1.0000000893159888
1073,1.00000008874206
1074,1.000000086884451
1075,1.0000000877590947
1076,1.0000000848374009
1077,1.000000085376815
1078,1.000000085764883
1079,1.0000000835147906
1080,1.0000000833928382
1081,1.0000000820358719
1082,1.0000000824484507
1083,1.000000082642324
1084,1.0000000814132521
1085,1.000000082170341
1086,1.0000000813280165
1087,1.0000000795477362
1088,1.0000000812658971
1089,1.0000000815550958
1090,1.000000081443653
1091,1.000000081630761
1092,1.0000000812680288
1093,1.0000000806547686
1094,1.0000000801099025
1095,1.0000000817291892
1096,1.0000000817032015
1097,1.0000000818366348
1098,1.000000080681895
1099,1.0000000808468186
1100,1.0000000804977096
1101,1.0000000817462296
1102,1.0000000803644908
1103,1.0000000808520817
1104,1.0000000797519604
1105,1.0000000800127733
1106,1.0000000803575337
1107,1.0000000819743864
1108,1.0000000810745042
1109,1.000000080632437
1110,1.0000000791262673
1111,1.0000000792027772
1112,1.0000000813960548
1113,1.0000000814820695
1114,1.0000000815466068
1115,1.000000078678342
1116,1.0000000790133023
1117,1.0000000795554027
1118,1.0000000790946673
1119,1.0000000802447342
1120,1.0000000797991666
1121,1.000000078783275
1122,1.000000079734379
1123,1.0000000798899231
1124,1.0000000798932713
1125,1.0000000800877347
1126,1.0000000787032686
1127,1.0000000799254396
1128,1.0000000796949362
1129,1.0000000801414488
1130,1.000000080024039
1131,1.000000080061865
1132,1.0000000798607027
1133,1.0000000795644608
1134,1.0000000791839523
1135,1.0000000808753715
1136,1.0000000799809052
1137,1.0000000800008537
1138,1.000000079466943
1139,1.0000000802415614
1140,1.0000000813371375
1141,1.0000000804117763
1142,1.0000000806600366
1143,1.0000000813460928
1144,1.0000000805721352
1145,1.0000000804254499
1146,1.0000000811173833
1147,1.0000000805602949
1148,1.0000000805370857
1149,1.000000079756779
1150,1.0000000793830521
1151,1.000000079759051
1152,1.000000076950923
1153,1.0000000789145977
1154,1.0000000778084468
1155,1.0000000783234366
1156,1.00000007675228
1157,1.0000000780660976
1158,1.0000000796204658
1159,1.000000077344946
1160,1.0000000786942618
1161,1.0000000767856685
1162,1.000000077719676
1163,1.0000000770470348
1164,1.0000000773963333
1165,1.0000000785397978
1166,1.0000000781967502
1167,1.000000077924953
1168,1.000000077481557
1169,1.0000000786217522
1170,1.0000000784386867
1171,1.0000000776111757
1172,1.0000000778847455
1173,1.0000000772211222
1174,1.0000000766094512
1175,1.0000000773540416
1176,1.0000000771327544
1177,1.0000000779195994
1178,1.0000000759750867
1179,1.0000000781601441
1180,1.0000000783783147
1181,1.0000000771617974
1182,1.0000000780058147
1183,1.0000000772338757
1184,1.0000000767085622
1185,1.0000000778317428
1186,1.0000000770824844
1187,1.0000000776953673
1188,1.0000000769391266
1189,1.0000000776884252
1190,1.000000077429748
1191,1.000000077724471
1192,1.00000007790494
1193,1.0000000780202294
1194,1.0000000782025649
1195,1.0000000775721976
1196,1.00000007886392
1197,1.0000000781382972
1198,1.0000000772403668
1199,1.0000000768338269
1200,1.0000000784815373
1201,1.000000078282937
1202,1.0000000777476907
1203,1.000000077359998
1204,1.0000000783783964
1205,1.000000078519047
1206,1.0000000771952406
1207,1.0000000764739922
1208,1.0000000789278667
1209,1.0000000785879504
1210,1.0000000781767429
1211,1.0000000767249004
1212,1.0000000779647977
1213,1.000000076766214
1214,1.0000000779305431
1215,1.0000000774189053
1216,1.0000000767055208
1217,1.0000000779073983
1218,1.000000077545904
1219,1.0000000767196988
1220,1.0000000779128526
1221,1.00000007757896
1222,1.000000077403328
1223,1.0000000780019165
1224,1.000000077970576
1225,1.0000000761176855
1226,1.0000000771570887
1227,1.0000000780835099
1228,1.000000077687141
1229,1.0000000763349755
1230,1.0000000764929287
1231,1.0000000750686584
1232,1.0000000750075084
1233,1.0000000751755016
1234,1.000000075317971
1235,1.0000000744552258
1236,1.0000000736066188
1237,1.000000071717378
1238,1.0000000728282055
1239,1.0000000733573349
1240,1.0000000743671391
1241,1.0000000724205813
1242,1.0000000742946948
1243,1.000000072295625
1244,1.0000000717880502
1245,1.000000072467104
1246,1.0000000728870455
1247,1.000000070938019
1248,1.0000000711686206
1249,1.0000000719605937
1250,1.0000000720979931
1251,1.0000000719317712
1252,1.0000000728121923
1253,1.000000072556993
1254,1.0000000708535202
1255,1.000000072929196
1256,1.0000000731243917
1257,1.0000000714229411
1258,1.0000000718291722
1259,1.0000000719458466
1260,1.000000072442937
1261,1.000000072761475
1262,1.0000000725165268
1263,1.0000000726872953
1264,1.000000072636347
1265,1.0000000716240207
1266,1.0000000718741684
1267,1.0000000719480426
1268,1.0000000721298021
1269,1.0000000725262
1270,1.0000000722573619
1271,1.00000007297106
1272,1.000000072356573
1273,1.0000000732531538
